rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,ax,ay,az,gx,gy,gz,depth
1404239810632226689,,5959,,1404239764,184036016,'',-55,-79,77,0,0,0,0
1404239810691251162,,5960,,1404239764,213691949,'',-54,-82,78,0,0,0,0
1404239810691520377,,5961,,1404239764,243135929,'',-56,-74,76,0,0,0,0
1404239810736243089,,5962,,1404239764,273674964,'',-55,-79,79,0,0,0,0
1404239810829794613,,5963,,1404239764,304533958,'',-58,-86,74,0,0,0,0
1404239810830070944,,5964,,1404239764,334794998,'',-54,-78,76,0,0,0,0
1404239810886332201,,5965,,1404239764,364803075,'',-50,-76,72,0,0,0,0
1404239810886708780,,5966,,1404239764,394434928,'',-50,-80,74,0,0,0,0
1404239810963229495,,5967,,1404239764,423983097,'',-54,-78,76,0,0,0,0
1404239810963513185,,5968,,1404239764,453564882,'',-56,-82,80,0,0,0,0
1404239811012183264,,5969,,1404239764,485374927,'',-53,-81,77,0,0,0,0
1404239811012870810,,5970,,1404239764,514837980,'',-59,-77,75,0,0,0,0
1404239811061579810,,5971,,1404239764,544241905,'',-51,-83,75,0,0,0,0
1404239811061831769,,5972,,1404239764,574657917,'',-52,-76,78,0,0,0,0
1404239811107355845,,5973,,1404239764,605304956,'',-50,-74,70,0,0,0,0
1404239811107611984,,5974,,1404239764,635524034,'',-57,-79,71,0,0,0,0
1404239811157092362,,5975,,1404239764,665435075,'',-53,-75,77,0,0,0,0
1404239811203669713,,5976,,1404239764,695127010,'',-53,-81,77,0,0,0,0
1404239811203935761,,5977,,1404239764,724682092,'',-57,-79,77,0,0,0,0
1404239811269547247,,5978,,1404239764,754224061,'',-54,-80,74,0,0,0,0
1404239811269850782,,5979,,1404239764,784558057,'',-53,-79,75,0,0,0,0
1404239811313494602,,5980,,1404239764,814071893,'',-51,-81,77,0,0,0,0
1404239811313835757,,5981,,1404239764,843463897,'',-47,-77,71,0,0,0,0
1404239811361681455,,5982,,1404239764,872919082,'',-57,-81,77,0,0,0,0
1404239811407202119,,5983,,1404239764,904472112,'',-54,-76,78,0,0,0,0
1404239811407453420,,5984,,1404239764,935323953,'',-54,-82,78,0,0,0,0
1404239811455264693,,5985,,1404239764,966140031,'',-56,-86,78,0,0,0,0
1404239811455623358,,5986,,1404239764,995699882,'',-54,-76,76,0,0,0,0
1404239811500528788,,5987,,1404239765,25176048,'',-54,-80,74,0,0,0,0
1404239811500776697,,5988,,1404239765,55150985,'',-53,-81,79,0,0,0,0
1404239811546587791,,5989,,1404239765,85500001,'',-54,-76,82,0,0,0,0
